signal,program_code,exhibition_date,program_start_time,average_audience
NAC,HORA,2020-05-25,2020-05-25T07:00:00.000Z,3169340.341666667
NAC,N18S,2020-05-09,2020-05-09T21:32:00.000Z,1.7649909375E7
NAC,COR1,2020-04-22,2020-04-22T05:36:00.000Z,4215854.535714285
NAC,SHO5,2020-04-16,2020-04-17T02:49:00.000Z,1.2774232022727273E7
NAC,COR3,2020-06-06,2020-06-06T07:55:00.000Z,2685279.5681818184
NAC,COR1,2020-05-29,2020-05-29T05:14:00.000Z,3268006.5447154474
NAC,NBRA,2020-06-15,2020-06-15T11:30:00.000Z,7401661.522222222
NAC,COR1,2020-05-16,2020-05-16T05:17:00.000Z,4099301.9438202246
NAC,FANT,2020-04-19,2020-04-19T22:57:00.000Z,2.027976086781609E7
NAC,HORA,2020-06-22,2020-06-22T07:00:00.000Z,3287017.933333333
NAC,SUCI,2020-05-09,2020-05-09T03:54:00.000Z,5848655.321100918
NAC,MALH,2020-05-22,2020-05-22T21:09:00.000Z,1.7889591230769232E7
NAC,N20H,2020-05-04,2020-05-05T00:42:00.000Z,3.3267377770491805E7
NAC,MALH,2020-06-09,2020-06-09T21:05:00.000Z,1.854728012E7
NAC,COR1,2020-06-07,2020-06-07T05:18:00.000Z,4071225.594059406
NAC,CORO,2020-05-07,2020-05-07T12:50:00.000Z,6159569.301886792
NAC,HORA,2020-04-16,2020-04-16T07:00:00.000Z,3513834.966666667
NAC,CORO,2020-05-18,2020-05-18T12:49:00.000Z,5662019.090909091
NAC,FATI,2020-06-02,2020-06-02T13:00:00.000Z,5884912.658333333
NAC,BIAL,2020-06-05,2020-06-05T04:27:00.000Z,4024092.057142857
NAC,SSUP,2020-05-29,2020-05-30T02:05:00.000Z,1.3329648826086957E7
NAC,REPO,2020-05-22,2020-05-23T01:47:00.000Z,2.004250374E7
NAC,EMPR,2020-04-26,2020-04-26T10:54:00.000Z,5953364.891891892
NAC,MALH,2020-04-17,2020-04-17T21:08:00.000Z,2.153276040625E7
NAC,JNAC,2020-05-06,2020-05-06T23:30:00.000Z,2.815630213043478E7
NAC,N20S,2020-05-09,2020-05-10T00:51:00.000Z,2.8775198646153845E7
NAC,COR2,2020-06-19,2020-06-19T07:08:00.000Z,2890567.886792453
NAC,JNAC,2020-05-15,2020-05-15T23:30:00.000Z,2.9958145569444444E7
NAC,N18H,2020-04-24,2020-04-24T21:38:00.000Z,2.265157987878788E7
NAC,SHO5,2020-04-09,2020-04-10T02:21:00.000Z,1.1539265860465117E7
NAC,FATI,2020-04-23,2020-04-23T13:45:00.000Z,7422922.571428572
NAC,JNAS,2020-05-23,2020-05-23T23:30:00.000Z,2.589491577922078E7
NAC,AUTO,2020-06-28,2020-06-28T12:28:00.000Z,8453875.28125
NAC,COR1,2020-05-28,2020-05-28T05:43:00.000Z,3538596.4805194805
NAC,JGLO,2020-05-27,2020-05-27T03:20:00.000Z,6050425.016949153
NAC,JHOJ,2020-06-23,2020-06-23T16:25:00.000Z,1.1186081462365592E7
NAC,MALH,2020-05-19,2020-05-19T21:07:00.000Z,1.917115637037037E7
NAC,PTV1,2020-06-18,2020-06-18T15:00:00.000Z,1.1705683547619049E7
NAC,JHOJ,2020-06-01,2020-06-01T16:25:00.000Z,1.2476938677777778E7
NAC,BIGB,2020-04-22,2020-04-23T01:41:00.000Z,2.8777085766666666E7
NAC,CBIL,2020-06-28,2020-06-28T18:41:00.000Z,1.4253555138686132E7
NAC,REPO,2020-04-17,2020-04-18T02:32:00.000Z,1.7224294152173914E7
NAC,INES,2020-04-18,2020-04-18T03:52:00.000Z,6225625.196581197
NAC,JGLO,2020-05-28,2020-05-28T03:36:00.000Z,6818100.866666666
NAC,ZORR,2020-05-02,2020-05-03T01:43:00.000Z,1.546958067857143E7
NAC,HORA,2020-06-23,2020-06-23T07:00:00.000Z,2643542.74789916
NAC,SAME,2020-05-06,2020-05-06T04:08:00.000Z,4655843.214285715
NAC,FATI,2020-06-22,2020-06-22T13:00:00.000Z,6024144.758333334
NAC,JGLO,2020-06-05,2020-06-05T03:21:00.000Z,5189075.590909091
NAC,PTV2,2020-06-29,2020-06-29T22:09:00.000Z,2.67050170625E7
NAC,VALE,2020-04-15,2020-04-15T19:40:00.000Z,2.733071230120482E7
NAC,PTV1,2020-04-15,2020-04-15T15:00:00.000Z,1.5111524035714285E7
NAC,BIAL,2020-06-04,2020-06-04T04:32:00.000Z,4985510.568181818
NAC,JHOJ,2020-04-14,2020-04-14T16:25:00.000Z,1.4902943212765958E7
NAC,N20H,2020-05-07,2020-05-08T00:44:00.000Z,3.14525421875E7
NAC,PT2S,2020-04-18,2020-04-18T22:14:00.000Z,2.402949652E7
NAC,AUTO,2020-05-17,2020-05-17T12:29:00.000Z,7603542.064516129
NAC,FGGE,2020-05-17,2020-05-17T18:48:00.000Z,1.4107032427536232E7
NAC,TMAX,2020-05-10,2020-05-10T16:32:00.000Z,9999493.885057472
NAC,REPO,2020-05-01,2020-05-02T01:36:00.000Z,1.9044757954545453E7
NAC,TELA,2020-06-15,2020-06-16T01:22:00.000Z,2.2326292237704918E7
NAC,BPRA,2020-05-06,2020-05-06T09:00:00.000Z,6821161.859060403
NAC,COR1,2020-06-18,2020-06-18T05:54:00.000Z,3251838.6818181816
NAC,COR2,2020-06-13,2020-06-13T07:45:00.000Z,3137493.131313131
NAC,JGLO,2020-04-16,2020-04-16T03:35:00.000Z,9715850.5625
NAC,CASA,2020-05-02,2020-05-02T09:50:00.000Z,5150653.870967742
NAC,FANT,2020-05-24,2020-05-24T23:00:00.000Z,1.70180589122807E7
NAC,N18H,2020-04-14,2020-04-14T21:37:00.000Z,2.1836226588235293E7
NAC,BPRA,2020-04-15,2020-04-15T09:00:00.000Z,6872313.932885906
NAC,SAME,2020-04-15,2020-04-15T04:38:00.000Z,5508495.361702127
NAC,MALH,2020-05-21,2020-05-21T21:03:00.000Z,1.8403309413793102E7
NAC,N20H,2020-05-20,2020-05-21T00:35:00.000Z,3.2474145483333334E7
NAC,PTV1,2020-06-30,2020-06-30T15:00:00.000Z,1.224987182142857E7
NAC,COR2,2020-06-27,2020-06-27T07:20:00.000Z,2530025.6825396824
NAC,SHT1,2020-06-30,2020-07-01T01:42:00.000Z,1.871765442E7
NAC,FATI,2020-05-04,2020-05-04T13:43:00.000Z,6858896.833333333
NAC,VALE,2020-04-10,2020-04-10T19:56:00.000Z,2.3494040873015873E7
NAC,JHOJ,2020-06-17,2020-06-17T16:25:00.000Z,1.1666791959183674E7
NAC,CORO,2020-05-13,2020-05-13T12:50:00.000Z,5422710.528301887
NAC,EMPR,2020-06-07,2020-06-07T10:55:00.000Z,5644257.388888889
NAC,FATI,2020-06-11,2020-06-11T13:01:00.000Z,5773832.375
NAC,JHOJ,2020-06-25,2020-06-25T16:25:00.000Z,1.1360134085106382E7
NAC,DFAU,2020-04-12,2020-04-12T21:08:00.000Z,1.4422159162162162E7
NAC,MALH,2020-06-29,2020-06-29T21:02:00.000Z,2.0475092285714287E7
NAC,CORO,2020-04-29,2020-04-29T12:48:00.000Z,6307489.49122807
NAC,BPRA,2020-04-23,2020-04-23T09:01:00.000Z,7048716.337837838
NAC,SHT1,2020-06-16,2020-06-17T01:33:00.000Z,1.7052895222222224E7
NAC,CORO,2020-04-22,2020-04-22T12:50:00.000Z,6258071.833333333
NAC,BPRA,2020-05-13,2020-05-13T09:00:00.000Z,6305589.610738255
NAC,VALE,2020-05-08,2020-05-08T19:43:00.000Z,1.8079924379746836E7
NAC,SSAB,2020-06-06,2020-06-06T17:06:00.000Z,1.0167207724770643E7
NAC,SHOV,2020-06-14,2020-06-14T15:40:00.000Z,1.0097914253012048E7
NAC,TARA,2020-06-25,2020-06-25T17:59:00.000Z,1.050369968041237E7
NAC,VALE,2020-05-06,2020-05-06T19:37:00.000Z,1.947984074117647E7
NAC,GRUD,2020-06-21,2020-06-21T11:29:00.000Z,8531193.701754386
NAC,N19H,2020-04-15,2020-04-15T22:41:00.000Z,2.91109331875E7
NAC,PTV2,2020-04-15,2020-04-15T22:09:00.000Z,2.6533622E7
NAC,MEST,2020-05-07,2020-05-08T01:49:00.000Z,1.5146062578947369E7
NAC,PTV1,2020-05-08,2020-05-08T15:01:00.000Z,1.296643091566265E7
NAC,PTV1,2020-06-08,2020-06-08T15:02:00.000Z,1.2098309475609757E7
NAC,JGLO,2020-05-20,2020-05-20T03:34:00.000Z,5767800.4363636365
NAC,SERA,2020-06-13,2020-06-13T08:56:00.000Z,3189465.3396226414
NAC,NBRA,2020-06-11,2020-06-11T11:30:00.000Z,6968615.711111112
NAC,COR1,2020-06-25,2020-06-25T05:51:00.000Z,3321566.3333333335
NAC,CORO,2020-05-15,2020-05-15T12:50:00.000Z,5110844.339622642
NAC,SERA,2020-05-16,2020-05-16T08:55:00.000Z,2721693.0555555555
NAC,MEPR,2020-04-11,2020-04-11T17:32:00.000Z,1.287224775609756E7
NAC,COR2,2020-05-09,2020-05-09T07:54:00.000Z,3071751.5454545454
NAC,COR2,2020-04-10,2020-04-10T07:10:00.000Z,3200410.5283018867
NAC,SSAB,2020-05-23,2020-05-23T17:14:00.000Z,1.2083589226804124E7
NAC,TARA,2020-06-17,2020-06-17T18:03:00.000Z,1.1818731549019609E7
NAC,FATI,2020-06-03,2020-06-03T12:59:00.000Z,5408393.844262295
NAC,JHOJ,2020-05-22,2020-05-22T16:25:00.000Z,1.2157703277777778E7
NAC,TARA,2020-06-30,2020-06-30T17:57:00.000Z,1.2455956414141415E7
NAC,HUCK,2020-06-13,2020-06-13T18:48:00.000Z,1.198155474522293E7
NAC,CIMA,2020-05-03,2020-05-03T03:15:00.000Z,7589141.178217822
NAC,N18H,2020-05-27,2020-05-27T21:33:00.000Z,1.937133770588235E7
NAC,JGLO,2020-06-24,2020-06-24T03:19:00.000Z,5428215.049180328
NAC,JHOJ,2020-06-19,2020-06-19T16:25:00.000Z,1.1117279431578947E7
NAC,N20S,2020-04-11,2020-04-12T00:29:00.000Z,2.8119109210526317E7
NAC,JGLO,2020-05-12,2020-05-12T03:06:00.000Z,1.449268993442623E7
NAC,N20H,2020-04-28,2020-04-29T00:40:00.000Z,3.237253719047619E7
NAC,BPRA,2020-04-10,2020-04-10T09:00:00.000Z,6000446.375838926
NAC,ALTA,2020-04-18,2020-04-19T02:05:00.000Z,1.3026579990476191E7
NAC,ALTA,2020-04-25,2020-04-26T02:53:00.000Z,1.0011630846938776E7
NAC,N19H,2020-05-07,2020-05-07T22:43:00.000Z,3.047439797826087E7
NAC,SAME,2020-06-15,2020-06-15T04:51:00.000Z,5987466.9130434785
NAC,SAME,2020-06-16,2020-06-16T04:50:00.000Z,4659132.326086956
NAC,ZORR,2020-05-09,2020-05-10T01:56:00.000Z,1.9675530333333332E7
NAC,JNAC,2020-04-21,2020-04-21T23:30:00.000Z,2.927776455E7
NAC,BPRA,2020-05-26,2020-05-26T09:00:00.000Z,6348486.44966443
NAC,JNAC,2020-04-23,2020-04-23T23:30:00.000Z,2.941630209230769E7
NAC,BIGB,2020-04-12,2020-04-13T01:45:00.000Z,2.4796938546666667E7
NAC,COR1,2020-05-25,2020-05-25T05:47:00.000Z,3783872.2602739725
NAC,COR1,2020-04-14,2020-04-14T05:04:00.000Z,4408275.913793104
NAC,N18H,2020-06-17,2020-06-17T21:34:00.000Z,2.051318688235294E7
NAC,NBRA,2020-05-22,2020-05-22T11:30:00.000Z,6545766.303797469
NAC,JHOJ,2020-04-27,2020-04-27T16:25:00.000Z,1.443720185E7
NAC,JNAC,2020-04-27,2020-04-27T23:30:00.000Z,3.0935199063492063E7
NAC,CORO,2020-04-30,2020-04-30T12:51:00.000Z,5466003.851851852
NAC,BIAL,2020-06-15,2020-06-15T04:16:00.000Z,7035401.088235294
NAC,NBRA,2020-06-05,2020-06-05T11:30:00.000Z,7155192.136363637
NAC,N20H,2020-05-08,2020-05-09T00:34:00.000Z,3.0337426396825396E7
NAC,CORO,2020-04-15,2020-04-15T13:02:00.000Z,7159585.504273504
NAC,BPRA,2020-05-08,2020-05-08T09:00:00.000Z,6447025.691275168
NAC,PTV2,2020-05-28,2020-05-28T22:09:00.000Z,2.587765564516129E7
NAC,JNAC,2020-04-30,2020-04-30T23:30:00.000Z,2.8316784402777776E7
NAC,FATI,2020-05-27,2020-05-27T13:02:00.000Z,6136636.042372881
NAC,N18H,2020-04-09,2020-04-09T21:30:00.000Z,2.023482287804878E7
NAC,VALE,2020-04-09,2020-04-09T19:39:00.000Z,2.2864846192307692E7
NAC,VALE,2020-05-29,2020-05-29T19:37:00.000Z,1.7701433964285713E7
NAC,PTV2,2020-04-28,2020-04-28T22:09:00.000Z,2.676328835483871E7
NAC,PTV1,2020-06-27,2020-06-27T15:00:00.000Z,1.2781938875E7
NAC,BPRA,2020-05-12,2020-05-12T09:00:00.000Z,6603065.342281879
NAC,COR1,2020-04-13,2020-04-13T05:19:00.000Z,4269956.75
NAC,COR1,2020-05-04,2020-05-04T05:35:00.000Z,3791241.9529411765
NAC,N18H,2020-04-29,2020-04-29T21:31:00.000Z,2.0914958971428573E7
NAC,COR1,2020-04-15,2020-04-15T05:26:00.000Z,4203461.372340426
NAC,JGLO,2020-06-30,2020-06-30T03:18:00.000Z,7907163.262295082
NAC,TELA,2020-06-08,2020-06-09T01:25:00.000Z,1.8008729661157023E7
NAC,TELA,2020-04-20,2020-04-21T02:16:00.000Z,1.8052063272727273E7
NAC,BPRA,2020-04-16,2020-04-16T09:01:00.000Z,7074985.0
NAC,SAME,2020-06-23,2020-06-23T04:46:00.000Z,3618824.4680851065
NAC,HUCK,2020-05-30,2020-05-30T18:52:00.000Z,1.322016423076923E7
NAC,N19H,2020-05-04,2020-05-04T22:42:00.000Z,2.989756176595745E7
NAC,JHOJ,2020-04-10,2020-04-10T16:25:00.000Z,1.4241257425531914E7
NAC,BIGB,2020-04-25,2020-04-26T01:52:00.000Z,2.5529175229508195E7
NAC,EMPR,2020-05-24,2020-05-24T10:56:00.000Z,6497930.162162162
NAC,EMPR,2020-05-31,2020-05-31T10:58:00.000Z,6153240.0
NAC,JHOJ,2020-04-21,2020-04-21T16:25:00.000Z,1.46225058172043E7
NAC,HUCK,2020-04-11,2020-04-11T18:59:00.000Z,1.315970159868421E7
NAC,N18H,2020-06-10,2020-06-10T21:30:00.000Z,1.8831224885714285E7
NAC,PT2S,2020-06-20,2020-06-20T22:14:00.000Z,2.2636521310344826E7
NAC,TMAX,2020-06-21,2020-06-21T16:56:00.000Z,1.2003327258064516E7
NAC,JNAC,2020-06-29,2020-06-29T23:30:00.000Z,3.0290278848101266E7
NAC,COR2,2020-05-30,2020-05-30T07:18:00.000Z,2562714.523809524
NAC,N18H,2020-04-22,2020-04-22T21:35:00.000Z,1.983988829411765E7
NAC,AUTO,2020-04-19,2020-04-19T12:29:00.000Z,8990099.838709677
NAC,PTV1,2020-04-18,2020-04-18T14:58:00.000Z,1.3140893395348838E7
NAC,JGLO,2020-06-09,2020-06-09T03:14:00.000Z,1.0033990274193548E7
NAC,PTV1,2020-05-29,2020-05-29T15:01:00.000Z,1.1071979975903615E7
NAC,COR1,2020-04-12,2020-04-12T05:44:00.000Z,4300945.592105263
NAC,SHOV,2020-06-21,2020-06-21T15:40:00.000Z,9305882.253333334
NAC,CORO,2020-04-14,2020-04-14T13:00:00.000Z,6668308.55
NAC,FANT,2020-05-03,2020-05-03T23:00:00.000Z,1.8349294726190478E7
NAC,MALH,2020-04-15,2020-04-15T21:03:00.000Z,2.214505278787879E7
NAC,HUCK,2020-04-18,2020-04-18T19:00:00.000Z,1.3350084898089172E7
NAC,CIMA,2020-05-10,2020-05-10T03:36:00.000Z,6853868.247191011
NAC,JGLO,2020-06-25,2020-06-25T03:44:00.000Z,6189678.767857143
NAC,PTV2,2020-04-24,2020-04-24T22:11:00.000Z,2.5695618322580647E7
NAC,HORA,2020-06-09,2020-06-09T07:00:00.000Z,3108780.55
NAC,MISA,2020-06-14,2020-06-14T09:24:00.000Z,4254900.129032258
NAC,JHOJ,2020-06-24,2020-06-24T16:25:00.000Z,1.1559754072164949E7
NAC,COR1,2020-06-19,2020-06-19T05:16:00.000Z,3245840.7477477477
NAC,JGLO,2020-05-15,2020-05-15T03:09:00.000Z,7150717.516666667
NAC,FATI,2020-05-26,2020-05-26T13:00:00.000Z,6337495.358333333
NAC,ANTE,2020-04-12,2020-04-12T10:26:00.000Z,5557672.142857143
NAC,JGLO,2020-05-22,2020-05-22T03:23:00.000Z,6071272.584615384
NAC,N18H,2020-06-30,2020-06-30T21:29:00.000Z,2.0401521833333332E7
NAC,HORA,2020-06-01,2020-06-01T07:00:00.000Z,3180972.55
NAC,MALH,2020-04-13,2020-04-13T21:03:00.000Z,2.06055154E7
NAC,BIAL,2020-06-09,2020-06-09T04:17:00.000Z,5168628.025
NAC,JGLO,2020-06-26,2020-06-26T03:07:00.000Z,8365920.328358209
NAC,COR1,2020-04-16,2020-04-16T05:25:00.000Z,4115605.7578947367
NAC,N19H,2020-06-15,2020-06-15T22:42:00.000Z,3.1445845170212764E7
NAC,SAME,2020-05-08,2020-05-08T04:18:00.000Z,5146186.872340426
NAC,SUCI,2020-04-18,2020-04-18T05:49:00.000Z,3855196.415841584
NAC,PTV2,2020-05-20,2020-05-20T22:12:00.000Z,2.5585923147058822E7
NAC,N20H,2020-05-26,2020-05-27T00:34:00.000Z,3.0422807216666665E7
NAC,HORA,2020-06-24,2020-06-24T07:00:00.000Z,2993613.067226891
NAC,MALH,2020-06-25,2020-06-25T21:05:00.000Z,2.069282335483871E7
NAC,JNAC,2020-06-18,2020-06-18T23:30:00.000Z,2.9651526050632913E7
NAC,COR1,2020-06-15,2020-06-15T05:37:00.000Z,4196133.0602409635
NAC,N18H,2020-05-25,2020-05-25T21:34:00.000Z,1.9108376837837838E7
NAC,N19S,2020-05-09,2020-05-09T22:38:00.000Z,2.548646823529412E7
NAC,CINE,2020-04-22,2020-04-23T02:11:00.000Z,1.614836831372549E7
NAC,BPRA,2020-06-30,2020-06-30T09:00:00.000Z,6506451.120805369
NAC,TELA,2020-04-27,2020-04-27T03:17:00.000Z,9252690.627659574
NAC,MISA,2020-06-07,2020-06-07T09:23:00.000Z,3744893.14516129
NAC,TARA,2020-06-11,2020-06-11T17:56:00.000Z,1.0946190888888888E7
NAC,COR1,2020-05-07,2020-05-07T05:42:00.000Z,3632616.6025641025
NAC,FANT,2020-05-31,2020-05-31T22:59:00.000Z,1.698649826857143E7
NAC,N18S,2020-06-06,2020-06-06T21:32:00.000Z,1.779691497368421E7
NAC,BIAL,2020-05-29,2020-05-29T03:52:00.000Z,5616442.029411765
NAC,BPRA,2020-04-21,2020-04-21T09:00:00.000Z,6286100.194630872
NAC,JNAC,2020-04-20,2020-04-20T23:30:00.000Z,2.9694551828125E7
NAC,JNAS,2020-04-25,2020-04-25T23:30:00.000Z,2.635286229090909E7
NAC,N19H,2020-05-15,2020-05-15T22:40:00.000Z,2.9314123020408165E7
NAC,JGLO,2020-04-21,2020-04-21T03:14:00.000Z,1.6223414186440678E7
NAC,BIGB,2020-04-23,2020-04-24T01:38:00.000Z,2.8569250827586208E7
NAC,N19H,2020-06-22,2020-06-22T22:46:00.000Z,3.06891E7
NAC,SAME,2020-06-02,2020-06-02T04:36:00.000Z,5102578.739130435
NAC,JHOJ,2020-04-22,2020-04-22T16:25:00.000Z,1.4379805258064516E7
NAC,TARA,2020-05-05,2020-05-05T17:57:00.000Z,1.1525373829787234E7
NAC,BIAL,2020-05-20,2020-05-20T04:29:00.000Z,4652356.5
NAC,N19H,2020-06-09,2020-06-09T22:41:00.000Z,2.89727674375E7
NAC,COR1,2020-05-31,2020-05-31T05:20:00.000Z,4128170.23
NAC,MBOA,2020-05-02,2020-05-02T18:17:00.000Z,9901924.0
NAC,JNAC,2020-05-18,2020-05-18T23:30:00.000Z,2.9977187791044775E7
NAC,JNAC,2020-06-15,2020-06-15T23:30:00.000Z,2.966825412121212E7
NAC,DOMA,2020-05-10,2020-05-11T01:47:00.000Z,1.1641658685185185E7
NAC,HORA,2020-06-17,2020-06-17T07:00:00.000Z,2705800.5833333335
NAC,NBRA,2020-06-03,2020-06-03T11:30:00.000Z,6338337.820224719
NAC,ANTE,2020-04-19,2020-04-19T10:26:00.000Z,5584410.777777778
NAC,COR3,2020-06-20,2020-06-20T08:05:00.000Z,2473510.878378378
NAC,DOMA,2020-06-28,2020-06-29T02:00:00.000Z,1.0572344139534883E7
NAC,SSAB,2020-05-30,2020-05-30T17:08:00.000Z,1.0790898854368933E7
NAC,CORO,2020-04-10,2020-04-10T12:59:00.000Z,6993605.338842975
NAC,BIGB,2020-04-09,2020-04-10T01:33:00.000Z,2.7176047916666668E7
NAC,N18H,2020-06-12,2020-06-12T21:32:00.000Z,1.8524579194444444E7
NAC,BIGB,2020-04-17,2020-04-18T01:50:00.000Z,2.8835735714285713E7
NAC,N19H,2020-06-26,2020-06-26T22:41:00.000Z,2.89984593125E7
NAC,PREG,2020-04-23,2020-04-24T02:36:00.000Z,1.2690522666666666E7
NAC,N18H,2020-06-09,2020-06-09T21:30:00.000Z,1.9116041846153848E7
NAC,N19S,2020-06-06,2020-06-06T22:44:00.000Z,2.5791402155555554E7
NAC,NBRA,2020-06-19,2020-06-19T11:30:00.000Z,6875624.797752809
NAC,N20H,2020-05-05,2020-05-06T00:40:00.000Z,3.1925555396551725E7
NAC,BPRA,2020-05-19,2020-05-19T09:00:00.000Z,6446503.77852349
NAC,BIGB,2020-04-14,2020-04-15T01:33:00.000Z,3.0876452389830507E7
NAC,ACDA,2020-06-27,2020-06-28T01:31:00.000Z,1.600594884E7
NAC,N19H,2020-06-30,2020-06-30T22:39:00.000Z,2.945728596E7
NAC,JHOJ,2020-05-20,2020-05-20T16:25:00.000Z,1.3464611968085106E7
NAC,DOMA,2020-04-12,2020-04-12T03:00:00.000Z,8347391.277108434
NAC,JGLO,2020-05-04,2020-05-04T03:43:00.000Z,8021637.363636363
NAC,JNAC,2020-06-16,2020-06-16T23:30:00.000Z,2.8519016848484848E7
NAC,CIMA,2020-06-28,2020-06-28T03:27:00.000Z,5680121.580152672
NAC,COR1,2020-06-09,2020-06-09T05:43:00.000Z,3851578.4285714286
NAC,NBRA,2020-05-07,2020-05-07T11:30:00.000Z,8098232.949367088
NAC,CIMA,2020-05-17,2020-05-17T03:32:00.000Z,6184707.225806451
NAC,FATI,2020-05-15,2020-05-15T13:43:00.000Z,6180222.467532467
NAC,MALH,2020-05-06,2020-05-06T21:02:00.000Z,1.8808642566666666E7
NAC,BIAL,2020-06-19,2020-06-19T03:51:00.000Z,5883359.361111111
NAC,BPRA,2020-04-24,2020-04-24T09:00:00.000Z,6872286.604026846
NAC,BIAL,2020-06-02,2020-06-02T04:10:00.000Z,6716993.653846154
NAC,PTV1,2020-05-25,2020-05-25T15:02:00.000Z,1.3430903207317073E7
NAC,N18H,2020-05-21,2020-05-21T21:32:00.000Z,1.9247460527777776E7
NAC,SHOV,2020-06-28,2020-06-28T15:39:00.000Z,9159002.98630137
NAC,FATI,2020-06-08,2020-06-08T12:59:00.000Z,5518711.016393443
NAC,ALTA,2020-05-23,2020-05-24T02:12:00.000Z,1.0311971510869564E7
NAC,N18S,2020-06-27,2020-06-27T21:26:00.000Z,1.9108765977272727E7
NAC,TARA,2020-05-04,2020-05-04T18:03:00.000Z,1.377331581632653E7
NAC,HORA,2020-04-23,2020-04-23T07:00:00.000Z,3828358.05
NAC,TARA,2020-05-14,2020-05-14T17:58:00.000Z,1.3890985532608695E7
NAC,BPRA,2020-05-05,2020-05-05T09:00:00.000Z,6792382.463087249
NAC,GRUD,2020-05-10,2020-05-10T11:19:00.000Z,8606264.563636364
NAC,COR1,2020-05-26,2020-05-26T05:36:00.000Z,3347334.3571428573
NAC,SAME,2020-04-24,2020-04-24T04:56:00.000Z,4519383.872340426
NAC,VALE,2020-05-19,2020-05-19T19:37:00.000Z,1.8625035422222223E7
NAC,JNAC,2020-06-30,2020-06-30T23:30:00.000Z,2.9123524782608695E7
NAC,PTV1,2020-05-21,2020-05-21T15:01:00.000Z,1.2870849602409638E7
NAC,VALE,2020-06-30,2020-06-30T19:37:00.000Z,2.0663120662650604E7
NAC,FANT,2020-06-14,2020-06-14T23:00:00.000Z,1.6976114285714287E7
NAC,BPRA,2020-06-19,2020-06-19T09:00:00.000Z,6415066.818791946
NAC,FATI,2020-04-21,2020-04-21T13:45:00.000Z,7423436.407894737
NAC,BPRA,2020-06-15,2020-06-15T09:00:00.000Z,6535371.483221477
NAC,COR2,2020-04-11,2020-04-11T07:33:00.000Z,3390331.072072072
NAC,BIGB,2020-04-24,2020-04-25T02:09:00.000Z,2.5163264101694915E7
NAC,N19H,2020-06-11,2020-06-11T22:40:00.000Z,2.8255938836734693E7
NAC,BIGB,2020-04-16,2020-04-17T01:44:00.000Z,3.0488387446153846E7
NAC,N18H,2020-06-15,2020-06-15T21:30:00.000Z,2.106318586842105E7
NAC,BPRA,2020-06-16,2020-06-16T09:00:00.000Z,6620684.201342282
NAC,JGLO,2020-06-10,2020-06-10T03:26:00.000Z,5477881.237288136
NAC,VALE,2020-06-10,2020-06-10T19:36:00.000Z,1.9814768283950616E7
NAC,PTV1,2020-05-09,2020-05-09T14:57:00.000Z,1.1812431137931034E7
NAC,FATI,2020-05-14,2020-05-14T13:43:00.000Z,6185451.307692308
NAC,VALE,2020-04-24,2020-04-24T19:42:00.000Z,2.356462403448276E7
NAC,JGLO,2020-06-15,2020-06-15T03:24:00.000Z,9296658.846153846
NAC,CASA,2020-06-20,2020-06-20T09:50:00.000Z,4527463.283870968
NAC,TARA,2020-04-13,2020-04-13T18:00:00.000Z,1.613987961E7
NAC,COR1,2020-04-29,2020-04-29T05:02:00.000Z,3484521.025423729
NAC,MALH,2020-04-10,2020-04-10T20:59:00.000Z,1.842140984375E7
NAC,HORA,2020-05-13,2020-05-13T07:00:00.000Z,3002275.408333333
NAC,VALE,2020-05-05,2020-05-05T19:31:00.000Z,1.8225810574712645E7
NAC,REPO,2020-06-12,2020-06-13T01:15:00.000Z,2.0798082739130434E7
NAC,JHOJ,2020-04-17,2020-04-17T16:25:00.000Z,1.5053607333333334E7
NAC,CBIL,2020-06-14,2020-06-14T18:56:00.000Z,1.5876455593495935E7
NAC,SAME,2020-05-04,2020-05-04T04:49:00.000Z,5485046.369565218
NAC,PT2S,2020-05-09,2020-05-09T22:13:00.000Z,2.253822356E7
NAC,PTV2,2020-05-14,2020-05-14T22:09:00.000Z,2.6201613545454547E7
NAC,HORA,2020-06-12,2020-06-12T07:00:00.000Z,2937154.033333333
NAC,JHOJ,2020-06-08,2020-06-08T16:25:00.000Z,1.1986459666666666E7
NAC,JHOJ,2020-06-11,2020-06-11T16:25:00.000Z,1.1724765417582417E7
NAC,JGLO,2020-04-09,2020-04-09T03:04:00.000Z,1.0885861875E7
NAC,COR3,2020-05-16,2020-05-16T08:10:00.000Z,2679407.402777778
NAC,JHOJ,2020-06-20,2020-06-20T16:05:00.000Z,1.246392325E7
NAC,FATI,2020-06-05,2020-06-05T12:59:00.000Z,5902752.196721312
NAC,HUCK,2020-06-27,2020-06-27T18:50:00.000Z,1.3264596878205128E7
NAC,SAME,2020-06-17,2020-06-17T04:57:00.000Z,4025842.7
NAC,CORO,2020-05-22,2020-05-22T12:49:00.000Z,4978028.1034482755
NAC,NBRA,2020-04-27,2020-04-27T11:30:00.000Z,8173021.0
NAC,JHOJ,2020-05-07,2020-05-07T16:25:00.000Z,1.3474529375E7
NAC,N19H,2020-05-06,2020-05-06T22:43:00.000Z,2.8220563326086957E7
NAC,N20H,2020-04-14,2020-04-15T00:32:00.000Z,3.363128985E7
NAC,PTV1,2020-04-22,2020-04-22T15:00:00.000Z,1.4123250797619049E7
